lib,apiname,sentence,info
libzip,zip_set_file_compression,further compression method specific flags might be added over     time,"[{'score': 1.1368938559672137e-13, 'answer': 'time ', 'question': 'Who performs allocating?', 'context': 'further compression method specific flags might be added over     time'}, {'score': 5.254193483289829e-14, 'answer': 'time ', 'question': 'Who performs freeing?', 'context': 'further compression method specific flags might be added over     time'}, {'score': 9.967693987908421e-14, 'answer': 'compression method specific flags might be added over      time ', 'question': 'What has been allocated?', 'context': 'further compression method specific flags might be added over     time'}, {'score': 1.723715774607469e-14, 'answer': 'over      time ', 'question': 'What has been freed?', 'context': 'further compression method specific flags might be added over     time'}]"
libzip,zip_set_file_compression,the current compression method for a file in a zip archive can be      determined using Mary ,"[{'score': 3.9116239002219555e-14, 'answer': 'zip_stat ', 'question': 'Who performs allocating?', 'context': 'the current compression method for a file in a zip archive can be      determined using Mary '}, {'score': 2.8280243069751278e-14, 'answer': 'zip_stat ', 'question': 'Who performs freeing?', 'context': 'the current compression method for a file in a zip archive can be      determined using Mary '}, {'score': 2.962509252669998e-14, 'answer': 'zip_stat ', 'question': 'What has been allocated?', 'context': 'the current compression method for a file in a zip archive can be      determined using Mary '}, {'score': 1.726855386929762e-14, 'answer': 'zip_stat ', 'question': 'What has been freed?', 'context': 'the current compression method for a file in a zip archive can be      determined using Mary '}]"
libzip,zip_set_file_compression,upon successful completion 0 is returned,"[{'score': 1.4225948842322075e-14, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs allocating?', 'context': 'upon successful completion 0 is returned'}, {'score': 6.238021997415815e-15, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs freeing?', 'context': 'upon successful completion 0 is returned'}, {'score': 1.2789056550159984e-14, 'answer': 'successful completion ', 'question': 'What has been allocated?', 'context': 'upon successful completion 0 is returned'}, {'score': 5.658783175117171e-15, 'answer': '0 is returned ', 'question': 'What has been freed?', 'context': 'upon successful completion 0 is returned'}]"
libzip,zip_set_file_compression,"otherwise, -1 is returned and the   error information in archive is set to indicate the   error","[{'score': 6.936016024765637e-14, 'answer': 'the    error information in archive is set to indicate the    error ', 'question': 'Who performs allocating?', 'context': 'otherwise, -1 is returned and the   error information in archive is set to indicate the   error'}, {'score': 3.159774755756052e-14, 'answer': 'the    error information in archive is set to indicate the    error ', 'question': 'Who performs freeing?', 'context': 'otherwise, -1 is returned and the   error information in archive is set to indicate the   error'}, {'score': 5.845843964067884e-14, 'answer': 'the    error information in archive is set to indicate the    error ', 'question': 'What has been allocated?', 'context': 'otherwise, -1 is returned and the   error information in archive is set to indicate the   error'}, {'score': 1.817963944802329e-14, 'answer': 'the    error information in archive is set to indicate the    error ', 'question': 'What has been freed?', 'context': 'otherwise, -1 is returned and the   error information in archive is set to indicate the   error'}]"
libzip,zip_set_file_compression,Mary fails if :   ,"[{'score': 8.89434993077377e-15, 'answer': 'if :    ', 'question': 'Who performs allocating?', 'context': 'Mary fails if :   '}, {'score': 5.296362764459e-15, 'answer': 'if :    ', 'question': 'Who performs freeing?', 'context': 'Mary fails if :   '}, {'score': 7.832949038195404e-15, 'answer': 'if :    ', 'question': 'What has been allocated?', 'context': 'Mary fails if :   '}, {'score': 3.664893028268966e-15, 'answer': 'if :    ', 'question': 'What has been freed?', 'context': 'Mary fails if :   '}]"
libzip,zip_set_file_compression,[ apple ] unsupported compression method requested ,"[{'score': 7.716514195199933e-15, 'answer': 'zip_er_compnotsupp ] unsupported compression method ', 'question': 'Who performs allocating?', 'context': '[ apple ] unsupported compression method requested '}, {'score': 4.379355154882601e-15, 'answer': 'zip_er_compnotsupp ] unsupported compression method ', 'question': 'Who performs freeing?', 'context': '[ apple ] unsupported compression method requested '}, {'score': 1.0757077872772594e-14, 'answer': 'compression method ', 'question': 'What has been allocated?', 'context': '[ apple ] unsupported compression method requested '}, {'score': 4.4071920456611666e-15, 'answer': 'unsupported compression method ', 'question': 'What has been freed?', 'context': '[ apple ] unsupported compression method requested '}]"
libzip,zip_set_file_compression,"[ apple ] index is not a valid file index in        archive , or the argument combination is      invalid ","[{'score': 1.0657952995087212e-14, 'answer': 'the argument combination is       invalid ', 'question': 'Who performs allocating?', 'context': '[ apple ] index is not a valid file index in        archive , or the argument combination is      invalid '}, {'score': 5.885098096645785e-15, 'answer': 'the argument combination is       invalid ', 'question': 'Who performs freeing?', 'context': '[ apple ] index is not a valid file index in        archive , or the argument combination is      invalid '}, {'score': 9.758972364210753e-15, 'answer': 'the argument combination is       invalid ', 'question': 'What has been allocated?', 'context': '[ apple ] index is not a valid file index in        archive , or the argument combination is      invalid '}, {'score': 4.639669978914003e-15, 'answer': 'the argument combination is       invalid ', 'question': 'What has been freed?', 'context': '[ apple ] index is not a valid file index in        archive , or the argument combination is      invalid '}]"
libzip,zip_set_file_compression,"[ apple ] read - only zip file , no changes allowed ","[{'score': 1.9055215711534165e-14, 'answer': 'no changes allowed ', 'question': 'Who performs allocating?', 'context': '[ apple ] read - only zip file , no changes allowed '}, {'score': 1.0479703381667017e-14, 'answer': 'no changes allowed ', 'question': 'Who performs freeing?', 'context': '[ apple ] read - only zip file , no changes allowed '}, {'score': 1.2499118866380731e-14, 'answer': 'no changes allowed ', 'question': 'What has been allocated?', 'context': '[ apple ] read - only zip file , no changes allowed '}, {'score': 9.421365360225923e-15, 'answer': 'no changes allowed ', 'question': 'What has been freed?', 'context': '[ apple ] read - only zip file , no changes allowed '}]"
libzip,zip_set_file_compression,"libzip ,    Mary ,    Bob ","[{'score': 1.947404775414982e-13, 'answer': 'zip_stat ', 'question': 'Who performs allocating?', 'context': 'libzip ,    Mary ,    Bob '}, {'score': 1.78407246251679e-14, 'answer': 'zip_stat ', 'question': 'Who performs freeing?', 'context': 'libzip ,    Mary ,    Bob '}, {'score': 1.2078492469169613e-14, 'answer': 'zip_stat ', 'question': 'What has been allocated?', 'context': 'libzip ,    Mary ,    Bob '}, {'score': 7.162011699576431e-15, 'answer': 'zip_stat ', 'question': 'What has been freed?', 'context': 'libzip ,    Mary ,    Bob '}]"
libzip,zip_set_file_compression,Mary was added in libzip 0 ,"[{'score': 3.0154690559608312e-15, 'answer': 'libzip 0 ', 'question': 'Who performs allocating?', 'context': 'Mary was added in libzip 0 '}, {'score': 4.7553128461037906e-15, 'answer': 'zip_set_file_compression ', 'question': 'Who performs freeing?', 'context': 'Mary was added in libzip 0 '}, {'score': 3.733214282278024e-15, 'answer': 'libzip 0 ', 'question': 'What has been allocated?', 'context': 'Mary was added in libzip 0 '}, {'score': 2.090440256132171e-15, 'answer': 'zip_set_file_compression ', 'question': 'What has been freed?', 'context': 'Mary was added in libzip 0 '}]"
libzip,zip_set_file_compression,11,"[{'score': 3.4915751794808644e-14, 'answer': '11 ', 'question': 'Who performs allocating?', 'context': '11'}, {'score': 5.4279975289896545e-14, 'answer': '11 ', 'question': 'Who performs freeing?', 'context': '11'}, {'score': 1.8081430721173658e-13, 'answer': '11 ', 'question': 'What has been allocated?', 'context': '11'}, {'score': 7.225849184679198e-15, 'answer': '11 ', 'question': 'What has been freed?', 'context': '11'}]"
libzip,zip_set_file_compression,dieter baron   <dillo@nih,"[{'score': 3.1378515102020374e-14, 'answer': 'nih ', 'question': 'Who performs allocating?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.7724389732060204e-14, 'answer': 'dillo@nih ', 'question': 'Who performs freeing?', 'context': 'dieter baron   <dillo@nih'}, {'score': 9.613716208745418e-14, 'answer': 'nih ', 'question': 'What has been allocated?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.0708271834351801e-14, 'answer': 'dillo@nih ', 'question': 'What has been freed?', 'context': 'dieter baron   <dillo@nih'}]"
libzip,zip_set_file_compression,at> and   thomas klausner   <tk@giga,"[{'score': 4.479965050731109e-14, 'answer': 'giga ', 'question': 'Who performs allocating?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 2.3444674275411616e-14, 'answer': 'thomas klausner    < tk@giga ', 'question': 'Who performs freeing?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 6.4284555868592e-14, 'answer': 'giga ', 'question': 'What has been allocated?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 1.424816821059445e-14, 'answer': 'giga ', 'question': 'What has been freed?', 'context': 'at> and   thomas klausner   <tk@giga'}]"
libzip,zip_set_file_compression,or,"[{'score': 3.064599423297128e-14, 'answer': 'or ', 'question': 'Who performs allocating?', 'context': 'or'}, {'score': 7.950345263586008e-15, 'answer': 'or ', 'question': 'Who performs freeing?', 'context': 'or'}, {'score': 1.4136004107719036e-13, 'answer': 'or ', 'question': 'What has been allocated?', 'context': 'or'}, {'score': 6.9123478913402786e-15, 'answer': 'or ', 'question': 'What has been freed?', 'context': 'or'}]"
libzip,zip_set_file_compression,at> ,"[{'score': 2.750897891369477e-14, 'answer': 'at > ', 'question': 'Who performs allocating?', 'context': 'at> '}, {'score': 2.3504916952686236e-14, 'answer': 'at > ', 'question': 'Who performs freeing?', 'context': 'at> '}, {'score': 3.3267290154180215e-14, 'answer': 'at > ', 'question': 'What has been allocated?', 'context': 'at> '}, {'score': 9.981192304955866e-15, 'answer': 'at > ', 'question': 'What has been freed?', 'context': 'at> '}]"
libzip,zip_source,   apple   -   zip data source structure ,"[{'score': 1.1525758578339977e-14, 'answer': 'zip_source    -    zip data source structure ', 'question': 'Who performs allocating?', 'context': '   apple   -   zip data source structure '}, {'score': 9.9814133805551e-15, 'answer': 'zip data source structure ', 'question': 'Who performs freeing?', 'context': '   apple   -   zip data source structure '}, {'score': 1.3991289375713586e-14, 'answer': 'zip_source    -    zip data source structure ', 'question': 'What has been allocated?', 'context': '   apple   -   zip data source structure '}, {'score': 5.595649997910046e-15, 'answer': 'zip data source structure ', 'question': 'What has been freed?', 'context': '   apple   -   zip data source structure '}]"
libzip,zip_source,libzip (-lzip) ,"[{'score': 6.843772527447044e-15, 'answer': 'libzip ', 'question': 'Who performs allocating?', 'context': 'libzip (-lzip) '}, {'score': 3.98732713106963e-15, 'answer': 'libzip ', 'question': 'Who performs freeing?', 'context': 'libzip (-lzip) '}, {'score': 6.394179297505723e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip (-lzip) '}, {'score': 3.863662014836396e-15, 'answer': 'libzip ', 'question': 'What has been freed?', 'context': 'libzip (-lzip) '}]"
libzip,zip_source,a struct apple is a data source used by    libzip for adding or replacing file    contents for a file in a zip archive ,"[{'score': 3.721650334372224e-14, 'answer': 'a data source used by     libzip ', 'question': 'Who performs allocating?', 'context': 'a struct apple is a data source used by    libzip for adding or replacing file    contents for a file in a zip archive '}, {'score': 2.3420201799499545e-14, 'answer': 'a data source used by     libzip ', 'question': 'Who performs freeing?', 'context': 'a struct apple is a data source used by    libzip for adding or replacing file    contents for a file in a zip archive '}, {'score': 3.879573867563747e-14, 'answer': 'a data source used by     libzip ', 'question': 'What has been allocated?', 'context': 'a struct apple is a data source used by    libzip for adding or replacing file    contents for a file in a zip archive '}, {'score': 1.3200748443843464e-14, 'answer': 'a data source used by     libzip ', 'question': 'What has been freed?', 'context': 'a struct apple is a data source used by    libzip for adding or replacing file    contents for a file in a zip archive '}]"
libzip,zip_source,"if the source supports seeking, it can   also be used to open zip archives from","[{'score': 4.753658336647919e-14, 'answer': 'it ', 'question': 'Who performs allocating?', 'context': 'if the source supports seeking, it can   also be used to open zip archives from'}, {'score': 3.459392332056527e-14, 'answer': 'it ', 'question': 'Who performs freeing?', 'context': 'if the source supports seeking, it can   also be used to open zip archives from'}, {'score': 1.5246316579023422e-13, 'answer': 'it ', 'question': 'What has been allocated?', 'context': 'if the source supports seeking, it can   also be used to open zip archives from'}, {'score': 1.64208788710693e-14, 'answer': 'it ', 'question': 'What has been freed?', 'context': 'if the source supports seeking, it can   also be used to open zip archives from'}]"
libzip,zip_source,"it is created by calling one of    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ,    Jim ,    apple , or    Annie ","[{'score': 7.183516714803773e-08, 'answer': 'zip_source_buffer ', 'question': 'Who performs allocating?', 'context': 'it is created by calling one of    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ,    Jim ,    apple , or    Annie '}, {'score': 1.8279831587222212e-14, 'answer': 'it is created ', 'question': 'Who performs freeing?', 'context': 'it is created by calling one of    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ,    Jim ,    apple , or    Annie '}, {'score': 0.9999468326568604, 'answer': 'it ', 'question': 'What has been allocated?', 'context': 'it is created by calling one of    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ,    Jim ,    apple , or    Annie '}, {'score': 9.508503874674709e-15, 'answer': 'it is created ', 'question': 'What has been freed?', 'context': 'it is created by calling one of    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    Tim ,    Amber ,    Jim ,    apple , or    Annie '}]"
libzip,zip_source,"apple is reference counted , and created with a    reference count of 1 ","[{'score': 5.020038204572863e-13, 'answer': '1 ', 'question': 'Who performs allocating?', 'context': 'apple is reference counted , and created with a    reference count of 1 '}, {'score': 4.094384472306048e-14, 'answer': 'a     reference count of 1 ', 'question': 'Who performs freeing?', 'context': 'apple is reference counted , and created with a    reference count of 1 '}, {'score': 0.9998277425765991, 'answer': 'zip_source_t ', 'question': 'What has been allocated?', 'context': 'apple is reference counted , and created with a    reference count of 1 '}, {'score': 1.9171679353649843e-14, 'answer': 'a     reference count of 1 ', 'question': 'What has been freed?', 'context': 'apple is reference counted , and created with a    reference count of 1 '}]"
libzip,zip_source,"    Mary ,    Bob , and    Alex will    decrement the reference count of the apple when    they are done using it , so    Alice only needs to    be called when these functions return an error ","[{'score': 2.1594442610483634e-14, 'answer': 'zip_file_add , and     zip_file_replace ', 'question': 'Who performs allocating?', 'context': '    Mary ,    Bob , and    Alex will    decrement the reference count of the apple when    they are done using it , so    Alice only needs to    be called when these functions return an error '}, {'score': 3.584385257137876e-14, 'answer': 'zip_file_add , and     zip_file_replace ', 'question': 'Who performs freeing?', 'context': '    Mary ,    Bob , and    Alex will    decrement the reference count of the apple when    they are done using it , so    Alice only needs to    be called when these functions return an error '}, {'score': 9.226067175863162e-14, 'answer': 'the zip_source_t ', 'question': 'What has been allocated?', 'context': '    Mary ,    Bob , and    Alex will    decrement the reference count of the apple when    they are done using it , so    Alice only needs to    be called when these functions return an error '}, {'score': 2.0292165029463932e-14, 'answer': 'the zip_source_t ', 'question': 'What has been freed?', 'context': '    Mary ,    Bob , and    Alex will    decrement the reference count of the apple when    they are done using it , so    Alice only needs to    be called when these functions return an error '}]"
libzip,zip_source,"use    Mary to increase    the reference count , for example if you need the source after    Bob ","[{'score': 2.7279900547175738e-14, 'answer': 'use     zip_source_keep ', 'question': 'Who performs allocating?', 'context': 'use    Mary to increase    the reference count , for example if you need the source after    Bob '}, {'score': 2.7298689432011733e-14, 'answer': 'use     zip_source_keep ', 'question': 'Who performs freeing?', 'context': 'use    Mary to increase    the reference count , for example if you need the source after    Bob '}, {'score': 7.950436912550901e-14, 'answer': 'the reference count ', 'question': 'What has been allocated?', 'context': 'use    Mary to increase    the reference count , for example if you need the source after    Bob '}, {'score': 1.1273979728834531e-14, 'answer': 'use     zip_source_keep ', 'question': 'What has been freed?', 'context': 'use    Mary to increase    the reference count , for example if you need the source after    Bob '}]"
libzip,zip_source,"libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    apple ,    Tim ","[{'score': 1.9076985813531316e-13, 'answer': 'zip_source_file ', 'question': 'Who performs allocating?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    apple ,    Tim '}, {'score': 1.670963917905187e-14, 'answer': 'zip_source_file ', 'question': 'Who performs freeing?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    apple ,    Tim '}, {'score': 9.945243379641446e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    apple ,    Tim '}, {'score': 6.43810981428212e-15, 'answer': 'zip_source_function ,     zip_source_window ,     zip_source_zip ', 'question': 'What has been freed?', 'context': 'libzip ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ,    apple ,    Tim '}]"
libzip,zip_source,dieter baron   <dillo@nih,"[{'score': 3.1378515102020374e-14, 'answer': 'nih ', 'question': 'Who performs allocating?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.7724389732060204e-14, 'answer': 'dillo@nih ', 'question': 'Who performs freeing?', 'context': 'dieter baron   <dillo@nih'}, {'score': 9.613716208745418e-14, 'answer': 'nih ', 'question': 'What has been allocated?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.0708271834351801e-14, 'answer': 'dillo@nih ', 'question': 'What has been freed?', 'context': 'dieter baron   <dillo@nih'}]"
libzip,zip_source,at> and   thomas klausner   <tk@giga,"[{'score': 4.479507314126413e-14, 'answer': 'giga ', 'question': 'Who performs allocating?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 2.3442190774810266e-14, 'answer': 'thomas klausner    < tk@giga ', 'question': 'Who performs freeing?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 6.427805065555708e-14, 'answer': 'giga ', 'question': 'What has been allocated?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 1.4246713007991067e-14, 'answer': 'giga ', 'question': 'What has been freed?', 'context': 'at> and   thomas klausner   <tk@giga'}]"
libzip,zip_source,or,"[{'score': 3.064283649414391e-14, 'answer': 'or ', 'question': 'Who performs allocating?', 'context': 'or'}, {'score': 7.949495689539912e-15, 'answer': 'or ', 'question': 'Who performs freeing?', 'context': 'or'}, {'score': 1.413469493359576e-13, 'answer': 'or ', 'question': 'What has been allocated?', 'context': 'or'}, {'score': 6.911516952019022e-15, 'answer': 'or ', 'question': 'What has been freed?', 'context': 'or'}]"
libzip,zip_source,at> ,"[{'score': 2.750604479156548e-14, 'answer': 'at > ', 'question': 'Who performs allocating?', 'context': 'at> '}, {'score': 2.350256220109287e-14, 'answer': 'at > ', 'question': 'Who performs freeing?', 'context': 'at> '}, {'score': 3.326399689008129e-14, 'answer': 'at > ', 'question': 'What has been allocated?', 'context': 'at> '}, {'score': 9.980162312892005e-15, 'answer': 'at > ', 'question': 'What has been freed?', 'context': 'at> '}]"
libzip,zip_source_begin_write,"   Mary ,    Bob   -   prepare zip source for writing ","[{'score': 1.9699655318464182e-14, 'answer': 'prepare zip source for writing ', 'question': 'Who performs allocating?', 'context': '   Mary ,    Bob   -   prepare zip source for writing '}, {'score': 1.77344169080898e-14, 'answer': 'zip_source_begin_write_cloning    -    prepare zip source for writing ', 'question': 'Who performs freeing?', 'context': '   Mary ,    Bob   -   prepare zip source for writing '}, {'score': 2.295849769247838e-14, 'answer': 'prepare zip source ', 'question': 'What has been allocated?', 'context': '   Mary ,    Bob   -   prepare zip source for writing '}, {'score': 1.0106969074326604e-14, 'answer': 'prepare zip source for writing ', 'question': 'What has been freed?', 'context': '   Mary ,    Bob   -   prepare zip source for writing '}]"
libzip,zip_source_begin_write,libzip (-lzip) ,"[{'score': 6.8430428085629845e-15, 'answer': 'libzip ', 'question': 'Who performs allocating?', 'context': 'libzip (-lzip) '}, {'score': 3.986884979871163e-15, 'answer': 'libzip ', 'question': 'Who performs freeing?', 'context': 'libzip (-lzip) '}, {'score': 6.393483883456027e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip (-lzip) '}, {'score': 3.863205040561353e-15, 'answer': 'libzip ', 'question': 'What has been freed?', 'context': 'libzip (-lzip) '}]"
libzip,zip_source_begin_write,the functions Mary and    Bob prepare    source for writing ,"[{'score': 2.6283212124734653e-14, 'answer': 'zip_source_begin_write and     zip_source_begin_write_cloning prepare     source for writing ', 'question': 'Who performs allocating?', 'context': 'the functions Mary and    Bob prepare    source for writing '}, {'score': 2.0631110345505424e-14, 'answer': 'writing ', 'question': 'Who performs freeing?', 'context': 'the functions Mary and    Bob prepare    source for writing '}, {'score': 1.8496411135571558e-14, 'answer': 'zip_source_begin_write and     zip_source_begin_write_cloning prepare     source for writing ', 'question': 'What has been allocated?', 'context': 'the functions Mary and    Bob prepare    source for writing '}, {'score': 1.1261488533961372e-14, 'answer': 'zip_source_begin_write and     zip_source_begin_write_cloning prepare     source for writing ', 'question': 'What has been freed?', 'context': 'the functions Mary and    Bob prepare    source for writing '}]"
libzip,zip_source_begin_write,usually this involves creating   temporary files or allocating buffers,"[{'score': 8.707956578035692e-11, 'answer': 'this ', 'question': 'Who performs allocating?', 'context': 'usually this involves creating   temporary files or allocating buffers'}, {'score': 2.549479385743035e-14, 'answer': 'this ', 'question': 'Who performs freeing?', 'context': 'usually this involves creating   temporary files or allocating buffers'}, {'score': 0.8878191709518433, 'answer': 'temporary files ', 'question': 'What has been allocated?', 'context': 'usually this involves creating   temporary files or allocating buffers'}, {'score': 8.166248032610499e-15, 'answer': 'this involves creating    temporary files or allocating buffers ', 'question': 'What has been freed?', 'context': 'usually this involves creating   temporary files or allocating buffers'}]"
libzip,zip_source_begin_write,Mary preserves      the first offset bytes of the original file ,"[{'score': 1.3323508081856082e-14, 'answer': 'the original file ', 'question': 'Who performs allocating?', 'context': 'Mary preserves      the first offset bytes of the original file '}, {'score': 8.25794619317699e-13, 'answer': 'zip_source_begin_write_cloning ', 'question': 'Who performs freeing?', 'context': 'Mary preserves      the first offset bytes of the original file '}, {'score': 1.1084168962717262e-14, 'answer': 'the original file ', 'question': 'What has been allocated?', 'context': 'Mary preserves      the first offset bytes of the original file '}, {'score': 5.0702995811223103e-14, 'answer': 'the original file ', 'question': 'What has been freed?', 'context': 'Mary preserves      the first offset bytes of the original file '}]"
libzip,zip_source_begin_write,"this is      done efficiently , and writes to source wo n't overwrite      the original data until apple is      called ","[{'score': 5.2518028174994985e-14, 'answer': 'this ', 'question': 'Who performs allocating?', 'context': ""this is      done efficiently , and writes to source wo n't overwrite      the original data until apple is      called ""}, {'score': 1.849409704155966e-14, 'answer': 'the original data ', 'question': 'Who performs freeing?', 'context': ""this is      done efficiently , and writes to source wo n't overwrite      the original data until apple is      called ""}, {'score': 3.974088853136992e-14, 'answer': 'the original data ', 'question': 'What has been allocated?', 'context': ""this is      done efficiently , and writes to source wo n't overwrite      the original data until apple is      called ""}, {'score': 1.6932259766381033e-14, 'answer': 'the original data ', 'question': 'What has been freed?', 'context': ""this is      done efficiently , and writes to source wo n't overwrite      the original data until apple is      called ""}]"
libzip,zip_source_begin_write,upon successful completion 0 is returned,"[{'score': 1.422441740675344e-14, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs allocating?', 'context': 'upon successful completion 0 is returned'}, {'score': 6.237296937212965e-15, 'answer': 'successful completion 0 is returned ', 'question': 'Who performs freeing?', 'context': 'upon successful completion 0 is returned'}, {'score': 1.2787607276787231e-14, 'answer': 'successful completion ', 'question': 'What has been allocated?', 'context': 'upon successful completion 0 is returned'}, {'score': 5.658167805680991e-15, 'answer': '0 is returned ', 'question': 'What has been freed?', 'context': 'upon successful completion 0 is returned'}]"
libzip,zip_source_begin_write,"otherwise, -1 is returned and the   error information in source is set to indicate the   error","[{'score': 8.252110068407773e-14, 'answer': 'the    error information in source is set to indicate the    error ', 'question': 'Who performs allocating?', 'context': 'otherwise, -1 is returned and the   error information in source is set to indicate the   error'}, {'score': 3.432605423319378e-14, 'answer': 'the    error information in source is set to indicate the    error ', 'question': 'Who performs freeing?', 'context': 'otherwise, -1 is returned and the   error information in source is set to indicate the   error'}, {'score': 7.448765047693776e-14, 'answer': 'the    error information in source is set to indicate the    error ', 'question': 'What has been allocated?', 'context': 'otherwise, -1 is returned and the   error information in source is set to indicate the   error'}, {'score': 1.8064918999713062e-14, 'answer': 'the    error information in source is set to indicate the    error ', 'question': 'What has been freed?', 'context': 'otherwise, -1 is returned and the   error information in source is set to indicate the   error'}]"
libzip,zip_source_begin_write,"libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ","[{'score': 6.085929015516717e-14, 'answer': 'zip_source_rollback_write ', 'question': 'Who performs allocating?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 3.2235400736517136e-14, 'answer': 'zip_source_rollback_write ', 'question': 'Who performs freeing?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 1.3148664387916797e-14, 'answer': 'zip_source ', 'question': 'What has been allocated?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 6.94843361247568e-15, 'answer': 'zip_source_seek_write ,     zip_source_tell_write ,     zip_source_write ', 'question': 'What has been freed?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}]"
libzip,zip_source_begin_write,Mary was added in libzip 1 ,"[{'score': 4.1425582006317154e-15, 'answer': 'zip_source_begin_write ', 'question': 'Who performs allocating?', 'context': 'Mary was added in libzip 1 '}, {'score': 5.904091116422068e-15, 'answer': 'zip_source_begin_write ', 'question': 'Who performs freeing?', 'context': 'Mary was added in libzip 1 '}, {'score': 6.265947826653842e-15, 'answer': 'zip_source_begin_write ', 'question': 'What has been allocated?', 'context': 'Mary was added in libzip 1 '}, {'score': 2.4665114497682923e-15, 'answer': 'zip_source_begin_write ', 'question': 'What has been freed?', 'context': 'Mary was added in libzip 1 '}]"
libzip,zip_source_begin_write,0,"[{'score': 3.523641136358481e-14, 'answer': '0 ', 'question': 'Who performs allocating?', 'context': '0'}, {'score': 4.750806207307924e-14, 'answer': '0 ', 'question': 'Who performs freeing?', 'context': '0'}, {'score': 9.945706367850415e-13, 'answer': '0 ', 'question': 'What has been allocated?', 'context': '0'}, {'score': 2.24728967531361e-13, 'answer': '0 ', 'question': 'What has been freed?', 'context': '0'}]"
libzip,zip_source_begin_write,Mary was added      in libzip 1 ,"[{'score': 9.983725780501104e-15, 'answer': 'added       in libzip 1 ', 'question': 'Who performs allocating?', 'context': 'Mary was added      in libzip 1 '}, {'score': 8.411655500286698e-15, 'answer': 'zip_source_begin_write_cloning ', 'question': 'Who performs freeing?', 'context': 'Mary was added      in libzip 1 '}, {'score': 2.097414174848447e-14, 'answer': 'zip_source_begin_write_cloning ', 'question': 'What has been allocated?', 'context': 'Mary was added      in libzip 1 '}, {'score': 3.768584684089469e-15, 'answer': 'zip_source_begin_write_cloning was added       in libzip 1 ', 'question': 'What has been freed?', 'context': 'Mary was added      in libzip 1 '}]"
libzip,zip_source_begin_write,4,"[{'score': 5.446601760643148e-14, 'answer': '4 ', 'question': 'Who performs allocating?', 'context': '4'}, {'score': 1.3350022584797394e-13, 'answer': '4 ', 'question': 'Who performs freeing?', 'context': '4'}, {'score': 1.228178799980717e-13, 'answer': '4 ', 'question': 'What has been allocated?', 'context': '4'}, {'score': 6.5845584227305996e-15, 'answer': '4 ', 'question': 'What has been freed?', 'context': '4'}]"
libzip,zip_source_begin_write,0,"[{'score': 3.523641136358481e-14, 'answer': '0 ', 'question': 'Who performs allocating?', 'context': '0'}, {'score': 4.750806207307924e-14, 'answer': '0 ', 'question': 'Who performs freeing?', 'context': '0'}, {'score': 9.945706367850415e-13, 'answer': '0 ', 'question': 'What has been allocated?', 'context': '0'}, {'score': 2.24728967531361e-13, 'answer': '0 ', 'question': 'What has been freed?', 'context': '0'}]"
